Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,txtVALUE,Source
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,16,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,by country of repatriation,Abroad,Total,Total,2020,Counts,16,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2020,Counts,12,GLOTIP
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,12,GLOTIP
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,by country of repatriation,Uruguay,Total,Total,2016,Counts,5,GLOTIP
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,by citizenship,Venezuela (Bolivarian Republic of),Total,Total,2017,Counts,13,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by citizenship,Tunisia,Total,Total,2016,Counts,84,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by country of repatriation,Nigeria,Total,Total,2016,Counts,35,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2016,Counts,6,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,46,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2017,Counts,24,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,28,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2017,Counts,6,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2017,Counts,51,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,57,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Persons convicted,by form of exploitation,Forced labour,Total,Total,2017,Counts,21,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,11,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,0 to 17 years,2018,Counts,6,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2018,Counts,205,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,211,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2018,Counts,8,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2018,Counts,31,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,39,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Persons convicted,by form of exploitation,Forced labour,Total,Total,2018,Counts,19,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,33,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,0 to 17 years,2019,Counts,54,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2019,Counts,307,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2019,Counts,361,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2019,Counts,15,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2019,Counts,39,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,54,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Persons convicted,by form of exploitation,Forced labour,Total,Total,2019,Counts,473,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,45,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2020,Counts,71,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2020,Counts,78,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2020,Counts,14,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2020,Counts,14,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,28,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Persons convicted,by form of exploitation,Forced labour,Total,Total,2020,Counts,33,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,43,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by country of repatriation,Azerbaijan,Total,Total,2016,Counts,33,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by country of repatriation,Belarus,Total,Total,2016,Counts,18,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by country of repatriation,Latvia,Total,Total,2016,Counts,8,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by country of repatriation,Nigeria,Total,Total,2016,Counts,13,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by country of repatriation,Slovakia,Total,Total,2016,Counts,16,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by country of repatriation,Tajikistan,Total,Total,2016,Counts,15,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by country of repatriation,Tunisia,Total,Total,2016,Counts,34,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by country of repatriation,Ukraine,Total,Total,2016,Counts,20,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by country of repatriation,Uzbekistan,Total,Total,2016,Counts,32,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,117,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,186,GLOTIP
TUR,Türkiye,Asia,Western Asia,Persons convicted,by citizenship,Nationals,Total,Total,2017,Counts,38,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,39,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,95,GLOTIP
TUR,Türkiye,Asia,Western Asia,Persons convicted,by citizenship,Nationals,Total,Total,2018,Counts,67,GLOTIP
TUR,Türkiye,Asia,Western Asia,Persons convicted,by citizenship,Nationals,Total,Total,2019,Counts,29,GLOTIP
TUR,Türkiye,Asia,Western Asia,Persons convicted,by citizenship,Syrian Arab Republic,Total,Total,2019,Counts,8,GLOTIP
TUR,Türkiye,Asia,Western Asia,Persons convicted,by citizenship,Nationals,Total,Total,2020,Counts,25,GLOTIP
UGA,Uganda,Africa,Sub-Saharan Africa,Detected trafficking victims,by country of repatriation,Rwanda,Total,Total,2016,Counts,102,GLOTIP
UGA,Uganda,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Burundi,Total,Total,2018,Counts,111,GLOTIP
UGA,Uganda,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Democratic Republic of the Congo,Total,Total,2018,Counts,15,GLOTIP
UGA,Uganda,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Eritrea,Total,Total,2018,Counts,7,GLOTIP
UGA,Uganda,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,South Sudan,Total,Total,2018,Counts,7,GLOTIP
UGA,Uganda,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,176,GLOTIP
UGA,Uganda,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,33,GLOTIP
UGA,Uganda,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Burundi,Total,Total,2019,Counts,17,GLOTIP
UGA,Uganda,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2020,Counts,562,GLOTIP
UGA,Uganda,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,61,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by citizenship,Ukraine,Total,Total,2016,Counts,24,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by country of repatriation,Republic of Moldova,Total,Total,2016,Counts,7,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2016,Counts,71,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,25,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,136,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,46,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,"1,088",GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,84,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2019,Counts,"1,255",GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,70,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2020,Counts,"1,630",GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,34,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,89,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,72,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,16,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,El Salvador,Total,Total,2016,Counts,99,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Guatemala,Total,Total,2016,Counts,153,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Honduras,Total,Total,2016,Counts,218,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Maldives,Total,Total,2016,Counts,98,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Mexico,Total,Total,2016,Counts,524,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Philippines,Total,Total,2016,Counts,314,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Saint Vincent and the Grenadines,Total,Total,2016,Counts,61,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Thailand,Total,Total,2016,Counts,96,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,United States of America,Total,Total,2016,Counts,"3,638",GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Unknown,Total,Total,2016,Counts,8,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by country of repatriation,Bolivia (Plurinational State of),Total,Total,2016,Counts,9,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2016,Counts,"1,374",GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,"3,681",GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Botswana,Total,Total,2017,Counts,213,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,"China, Hong Kong Special Administrative Region",Total,Total,2017,Counts,196,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Honduras,Total,Total,2017,Counts,257,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Mexico,Total,Total,2017,Counts,634,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Nationality,Total,Total,2017,Counts,173,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Unknown,Total,Total,2017,Counts,20,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,"1,894",GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,"4,987",GLOTIP
USA,United States of America,Americas,Northern America,Persons convicted,by form of exploitation,Forced labour,Total,Total,2017,Counts,28,GLOTIP
USA,United States of America,Americas,Northern America,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,471,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Botswana,Total,Total,2018,Counts,203,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,China,Total,Total,2018,Counts,271,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,"China, Hong Kong Special Administrative Region",Total,Total,2018,Counts,197,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Honduras,Total,Total,2018,Counts,244,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Mexico,Total,Total,2018,Counts,601,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Nationality,Total,Total,2018,Counts,197,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Philippines,Total,Total,2018,Counts,260,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,Unknown,Total,Total,2018,Counts,15,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,"1,747",GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,"5,725",GLOTIP
USA,United States of America,Americas,Northern America,Persons convicted,by form of exploitation,Forced labour,Total,Total,2018,Counts,25,GLOTIP
USA,United States of America,Americas,Northern America,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,501,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by citizenship,China,Total,Total,2019,Counts,366,GLOTIP
