Country,Crime Type,Category,Year,Unit of measurement,VALUE,Source,0
Singapore,Violent & Sexual Assault,Robbery,2016,Counts,96.0,CTS,1
Slovakia,Economic,Trade or possession of protected or prohibited species of faune and flora,2018,Counts,179.0,CTS,1
Slovakia,Economic,Trade or possession of protected or prohibited species of faune and flora,2016,Counts,208.0,CTS,1
Slovakia,Economic,Theft: of a motorized vehicle,2020,Counts,982.0,CTS,1
Slovakia,Economic,Theft: of a motorized vehicle,2019,Counts,1042.0,CTS,1
Slovakia,Economic,Theft: of a motorized vehicle,2018,Counts,1339.0,CTS,1
Slovakia,Economic,Theft: of a motorized vehicle,2017,Counts,1524.0,CTS,1
Slovakia,Economic,Theft: of a motorized vehicle,2016,Counts,1671.0,CTS,1
Slovakia,Economic,Theft,2020,Counts,14003.0,CTS,1
Slovakia,Economic,Theft,2019,Counts,14796.0,CTS,1
Slovakia,Economic,Theft,2018,Counts,17232.0,CTS,1
Slovakia,Economic,Theft,2017,Counts,20295.0,CTS,1
Slovakia,Economic,Theft,2016,Counts,23329.0,CTS,1
Slovakia,Economic,Smuggling of migrants,2020,Counts,34.0,CTS,1
Slovakia,Economic,Smuggling of migrants,2019,Counts,49.0,CTS,1
Slovakia,Economic,Smuggling of migrants,2018,Counts,56.0,CTS,1
Slovakia,Economic,Smuggling of migrants,2017,Counts,75.0,CTS,1
Slovakia,Economic,Smuggling of migrants,2016,Counts,64.0,CTS,1
Slovakia,Economic,Money laundering,2020,Counts,77.0,CTS,1
Slovakia,Economic,Money laundering,2019,Counts,62.0,CTS,1
Slovakia,Economic,Money laundering,2018,Counts,111.0,CTS,1
Slovakia,Economic,Money laundering,2017,Counts,117.0,CTS,1
Slovakia,Economic,Money laundering,2016,Counts,116.0,CTS,1
Slovakia,Economic,Fraud: Cyber-related (Cy),2020,Counts,62.0,CTS,1
Slovakia,Economic,Fraud: Cyber-related (Cy),2019,Counts,71.0,CTS,1
Slovakia,Economic,Fraud: Cyber-related (Cy),2018,Counts,57.0,CTS,1
Slovakia,Economic,Fraud: Cyber-related (Cy),2017,Counts,26.0,CTS,1
Slovakia,Economic,Trade or possession of protected or prohibited species of faune and flora,2017,Counts,176.0,CTS,1
Slovakia,Economic,Trade or possession of protected or prohibited species of faune and flora,2019,Counts,252.0,CTS,1
Slovakia,Economic,Unlawful access to a computer system,2016,Counts,17.0,CTS,1
Slovakia,Economic,Unlawful interference with a computer system or computer data,2019,Counts,28.0,CTS,1
Slovakia,Economic,Unlawful interference with a computer system or computer data,2018,Counts,23.0,CTS,1
Slovakia,Economic,Unlawful interference with a computer system or computer data,2017,Counts,0.0,CTS,1
Slovakia,Economic,Unlawful interference with a computer system or computer data,2016,Counts,0.0,CTS,1
Slovakia,Economic,Unlawful interception or access of computer data,2019,Counts,14.0,CTS,1
Slovakia,Economic,Unlawful interception or access of computer data,2018,Counts,11.0,CTS,1
Slovakia,Economic,Unlawful interception or access of computer data,2017,Counts,0.0,CTS,1
Slovakia,Economic,Unlawful interception or access of computer data,2016,Counts,0.0,CTS,1
Slovakia,Economic,Unlawful access to a computer system,2019,Counts,29.0,CTS,1
Slovakia,Economic,Unlawful access to a computer system,2018,Counts,23.0,CTS,1
Slovakia,Economic,Unlawful access to a computer system,2017,Counts,26.0,CTS,1
Slovakia,Economic,Fraud: Cyber-related (Cy),2016,Counts,26.0,CTS,1
Slovakia,Economic,Fraud,2020,Counts,1984.0,CTS,1
Slovakia,Economic,Fraud,2019,Counts,2264.0,CTS,1
Slovakia,Economic,Fraud,2018,Counts,2633.0,CTS,1
Slovakia,Economic,Acts that cause environmental pollution or degradation,2017,Counts,14.0,CTS,1
Slovakia,Economic,Acts that cause environmental pollution or degradation,2016,Counts,13.0,CTS,1
Slovakia,Economic,Acts involving the movement of dumping of waste,2019,Counts,277.0,CTS,1
Slovakia,Economic,Acts involving the movement of dumping of waste,2018,Counts,216.0,CTS,1
Slovakia,Economic,Acts involving the movement of dumping of waste,2017,Counts,221.0,CTS,1
Slovakia,Economic,Acts involving the movement of dumping of waste,2016,Counts,198.0,CTS,1
Slovakia,Economic,Acts that cause environmental pollution or degradation,2018,Counts,21.0,CTS,1
Slovakia,Economic,Acts that cause environmental pollution or degradation,2019,Counts,49.0,CTS,1
Slovakia,Economic,Acts that result in the depletion of degradation of natural resources,2016,Counts,292.0,CTS,1
Slovakia,Economic,Corruption: Bribery,2016,Counts,71.0,CTS,1
Slovakia,Economic,Fraud,2017,Counts,2863.0,CTS,1
Slovakia,Economic,Fraud,2016,Counts,2312.0,CTS,1
Slovakia,Economic,Corruption: Other acts of corruption,2020,Counts,65.0,CTS,1
Slovakia,Economic,Corruption: Other acts of corruption,2019,Counts,74.0,CTS,1
Slovakia,Economic,Corruption: Other acts of corruption,2018,Counts,84.0,CTS,1
Slovakia,Economic,Corruption: Other acts of corruption,2017,Counts,39.0,CTS,1
Slovakia,Economic,Corruption: Other acts of corruption,2016,Counts,24.0,CTS,1
Slovakia,Economic,Corruption: Bribery,2020,Counts,66.0,CTS,1
Slovakia,Economic,Corruption: Bribery,2019,Counts,62.0,CTS,1
Slovakia,Economic,Corruption: Bribery,2018,Counts,67.0,CTS,1
Slovakia,Economic,Corruption: Bribery,2017,Counts,128.0,CTS,1
Slovakia,Economic,Corruption,2020,Counts,131.0,CTS,1
Slovakia,Economic,Acts that result in the depletion of degradation of natural resources,2017,Counts,263.0,CTS,1
Slovakia,Economic,Corruption,2019,Counts,136.0,CTS,1
Slovakia,Economic,Corruption,2018,Counts,151.0,CTS,1
Slovakia,Economic,Corruption,2017,Counts,167.0,CTS,1
Slovakia,Economic,Corruption,2016,Counts,105.0,CTS,1
Slovakia,Economic,Burglary,2020,Counts,3725.0,CTS,1
Slovakia,Economic,Burglary,2019,Counts,3695.0,CTS,1
Slovakia,Economic,Burglary,2018,Counts,4529.0,CTS,1
Slovakia,Economic,Burglary,2017,Counts,5720.0,CTS,1
Slovakia,Economic,Burglary,2016,Counts,6260.0,CTS,1
Slovakia,Economic,Acts that result in the depletion of degradation of natural resources,2019,Counts,306.0,CTS,1
Slovakia,Economic,Acts that result in the depletion of degradation of natural resources,2018,Counts,313.0,CTS,1
Slovakia,Firearms,Modified arms,2017,Counts,75.0,IAFQ,1
Slovakia,Firearms,Industrially manufactured arms,2020,Counts,0.0,IAFQ,1
Slovakia,Firearms,Industrially manufactured arms,2019,Counts,1.0,IAFQ,1
Slovakia,Firearms,Industrially manufactured arms,2018,Counts,0.0,IAFQ,1
Slovakia,Firearms,Industrially manufactured arms,2017,Counts,397.0,IAFQ,1
Slovakia,Firearms,Industrially manufactured arms,2016,Counts,1604.0,IAFQ,1
Slovakia,Firearms,Drugs,2016,Counts,15.0,IAFQ,1
Slovakia,Firearms,Converted arms,2020,Counts,157.0,IAFQ,1
Slovakia,Firearms,Converted arms,2019,Counts,106.0,IAFQ,1
Slovakia,Firearms,Converted arms,2018,Counts,17.0,IAFQ,1
Slovakia,Firearms,Assembled arms,2020,Counts,0.0,IAFQ,1
Slovakia,Firearms,Assembled arms,2019,Counts,0.0,IAFQ,1
Slovakia,Firearms,Assembled arms,2018,Counts,1.0,IAFQ,1
Slovakia,Firearms,Assembled arms,2017,Counts,38.0,IAFQ,1
Slovakia,Firearms,Assembled arms,2016,Counts,46.0,IAFQ,1
Slovakia,Firearms,Modified arms,2016,Counts,65.0,IAFQ,1
Slovakia,Firearms,Modified arms,2018,Counts,0.0,IAFQ,1
Slovakia,Firearms,unknown Status On Marking,2020,Counts,0.0,IAFQ,1
Slovakia,Firearms,unknown Status On Marking,2019,Counts,420.0,IAFQ,1
Slovakia,Firearms,uniquely marked,2020,Counts,148.0,IAFQ,1
Slovakia,Firearms,uniquely marked,2019,Counts,110.0,IAFQ,1
Slovakia,Firearms,submachine gun,2020,Counts,6.0,IAFQ,1
Slovakia,Firearms,submachine gun,2019,Counts,8.0,IAFQ,1
Slovakia,Firearms,Modified arms,2019,Counts,0.0,IAFQ,1
Slovakia,Firearms,submachine gun,2018,Counts,0.0,IAFQ,1
Slovakia,Firearms,submachine gun,2017,Counts,0.0,IAFQ,1
Slovakia,Firearms,submachine gun,2016,Counts,0.0,IAFQ,1
Slovakia,Firearms,shotgun (Including Short Carbine),2020,Counts,1.0,IAFQ,1
Slovakia,Firearms,other weapons,2017,Counts,0.0,IAFQ,1
Slovakia,Firearms,other weapons,2016,Counts,0.0,IAFQ,1
Slovakia,Firearms,no marking,2020,Counts,420.0,IAFQ,1
Slovakia,Firearms,no marking,2019,Counts,1.0,IAFQ,1
Slovakia,Firearms,machine gun,2020,Counts,0.0,IAFQ,1
Slovakia,Firearms,machine gun,2019,Counts,0.0,IAFQ,1
Slovakia,Firearms,machine gun,2018,Counts,0.0,IAFQ,1
Slovakia,Firearms,machine gun,2017,Counts,0.0,IAFQ,1
Slovakia,Firearms,machine gun,2016,Counts,0.0,IAFQ,1
Slovakia,Firearms,altered marking,2020,Counts,0.0,IAFQ,1
Slovakia,Firearms,altered marking,2019,Counts,0.0,IAFQ,1
Slovakia,Firearms,Violent crime,2018,Counts,23.0,IAFQ,1
Slovakia,Firearms,Violent crime,2016,Counts,48.0,IAFQ,1
Slovakia,Firearms,Unknown status on type,2020,Counts,440.0,IAFQ,1
Slovakia,Firearms,Unknown status on type,2019,Counts,7.0,IAFQ,1
Slovakia,Firearms,Unknown status on type,2018,Counts,0.0,IAFQ,1
Slovakia,Firearms,Unknown status on type,2017,Counts,5.0,IAFQ,1
Slovakia,Firearms,Unknown status on type,2016,Counts,36.0,IAFQ,1
Slovakia,Firearms,Uniquely identifiable - total uniquely identifiable through marking,2018,Counts,183.0,IAFQ,1
Slovakia,Firearms,Uniquely identifiable - total uniquely identifiable through marking,2017,Counts,185.0,IAFQ,1
Slovakia,Firearms,Uniquely identifiable - total uniquely identifiable through marking,2016,Counts,196.0,IAFQ,1
Slovakia,Firearms,Reactivated arms,2020,Counts,0.0,IAFQ,1
Slovakia,Firearms,Reactivated arms,2019,Counts,0.0,IAFQ,1
Slovakia,Firearms,Reactivated arms,2018,Counts,0.0,IAFQ,1
Slovakia,Firearms,Modified arms,2020,Counts,0.0,IAFQ,1
Slovakia,Firearms,other weapons,2018,Counts,2.0,IAFQ,1
Slovakia,Firearms,other weapons,2019,Counts,0.0,IAFQ,1
Slovakia,Firearms,other weapons,2020,Counts,0.0,IAFQ,1
Slovakia,Firearms,revolver,2018,Counts,11.0,IAFQ,1
Slovakia,Firearms,shotgun (Including Short Carbine),2019,Counts,7.0,IAFQ,1
Slovakia,Firearms,shotgun (Including Short Carbine),2018,Counts,8.0,IAFQ,1
Slovakia,Firearms,shotgun (Including Short Carbine),2017,Counts,40.0,IAFQ,1
Slovakia,Firearms,shotgun (Including Short Carbine),2016,Counts,41.0,IAFQ,1
Slovakia,Firearms,rifle (Inlcuding Carbine),2020,Counts,21.0,IAFQ,1
Slovakia,Firearms,rifle (Inlcuding Carbine),2019,Counts,44.0,IAFQ,1
Slovakia,Firearms,rifle (Inlcuding Carbine),2018,Counts,62.0,IAFQ,1
Slovakia,Firearms,rifle (Inlcuding Carbine),2017,Counts,186.0,IAFQ,1
Slovakia,Firearms,rifle (Inlcuding Carbine),2016,Counts,707.0,IAFQ,1
Slovakia,Firearms,revolver,2020,Counts,8.0,IAFQ,1
Slovakia,Firearms,revolver,2019,Counts,5.0,IAFQ,1
Slovakia,Firearms,revolver,2017,Counts,60.0,IAFQ,1
Slovakia,Firearms,otherwise illicitly manufactured,2018,Counts,0.0,IAFQ,1
Slovakia,Firearms,revolver,2016,Counts,89.0,IAFQ,1
Slovakia,Firearms,pistol,2020,Counts,228.0,IAFQ,1
Slovakia,Firearms,pistol,2019,Counts,460.0,IAFQ,1
Slovakia,Firearms,pistol,2018,Counts,55.0,IAFQ,1
Slovakia,Firearms,pistol,2017,Counts,219.0,IAFQ,1
Slovakia,Firearms,pistol,2016,Counts,842.0,IAFQ,1
Slovakia,Firearms,otherwise illicitly manufactured,2020,Counts,511.0,IAFQ,1
Slovakia,Firearms,otherwise illicitly manufactured,2020,Counts,0.0,IAFQ,1
Slovakia,Firearms,otherwise illicitly manufactured,2019,Counts,424.0,IAFQ,1
Slovakia,Firearms,otherwise illicitly manufactured,2019,Counts,0.0,IAFQ,1
Slovakia,Firearms,otherwise illicitly manufactured,2018,Counts,120.0,IAFQ,1
Slovakia,Homicide,Foreign citizens,2016,Counts,0.0,CTS,3
Slovakia,Homicide,Foreign citizens,2018,Counts,0.0,CTS,3
Slovakia,Homicide,Foreign citizens,2020,Counts,0.0,CTS,3
Slovakia,Homicide,Foreign citizens,2017,Counts,0.0,CTS,2
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2020,Counts,10.0,CTS,2
Slovakia,Homicide,Without a weapon/ other Mechanism,2020,Counts,22.0,CTS,1
Slovakia,Homicide,Without a weapon/ other Mechanism,2019,Counts,17.0,CTS,1
Slovakia,Homicide,Without a weapon/ other Mechanism,2018,Counts,34.0,CTS,1
Slovakia,Homicide,Without a weapon/ other Mechanism,2017,Counts,36.0,CTS,1
Slovakia,Homicide,Without a weapon/ other Mechanism,2016,Counts,12.0,CTS,1
Slovakia,Homicide,Unknown types of homicide,2020,Counts,2.0,CTS,1
Slovakia,Homicide,Unknown types of homicide,2019,Counts,7.0,CTS,1
Slovakia,Homicide,Unknown types of homicide,2018,Counts,0.0,CTS,1
Slovakia,Homicide,Socio-political homicide - terrorist offences,2020,Counts,0.0,CTS,1
Slovakia,Homicide,Socio-political homicide - terrorist offences,2019,Counts,0.0,CTS,1
Slovakia,Homicide,Socio-political homicide - terrorist offences,2018,Counts,0.0,CTS,1
Slovakia,Homicide,Socio-political homicide - terrorist offences,2017,Counts,0.0,CTS,1
Slovakia,Homicide,Socio-political homicide - terrorist offences,2016,Counts,0.0,CTS,1
Slovakia,Homicide,Socio-political homicide,2020,Counts,0.0,CTS,1
Slovakia,Homicide,Socio-political homicide,2019,Counts,0.0,CTS,1
Slovakia,Homicide,Socio-political homicide,2018,Counts,0.0,CTS,1
Slovakia,Homicide,Socio-political homicide,2017,Counts,0.0,CTS,1
Slovakia,Homicide,Socio-political homicide,2016,Counts,0.0,CTS,1
Slovakia,Homicide,Perpetrator unknown,2020,Counts,38.0,CTS,1
Slovakia,Homicide,Perpetrator unknown,2019,Counts,57.0,CTS,1
Slovakia,Homicide,Perpetrator unknown,2018,Counts,28.0,CTS,1
Slovakia,Homicide,Perpetrator unknown,2017,Counts,42.0,CTS,1
Slovakia,Homicide,Perpetrator unknown,2016,Counts,34.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2016,Counts,2.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Family member,2020,Counts,15.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Family member,2020,Counts,1.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Family member,2020,Counts,0.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Family member,2019,Counts,5.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Family member,2019,Counts,3.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Family member,2019,Counts,2.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Family member,2018,Counts,11.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Family member,2018,Counts,2.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Family member,2017,Counts,6.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Family member,2017,Counts,5.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Family member,2017,Counts,1.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Family member,2016,Counts,5.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2020,Counts,25.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2020,Counts,11.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2019,Counts,19.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2019,Counts,9.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2019,Counts,5.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2018,Counts,17.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2018,Counts,6.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2018,Counts,2.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2017,Counts,19.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2017,Counts,10.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2017,Counts,4.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2016,Counts,11.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2016,Counts,5.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2016,Counts,7.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2017,Counts,4.0,CTS,1
Slovakia,Homicide,National citizens,2017,Counts,4.0,CTS,1
Slovakia,Homicide,National citizens,2020,Counts,50.0,CTS,1
Slovakia,Homicide,National citizens,2020,Counts,34.0,CTS,1
Slovakia,Homicide,National citizens,2020,Counts,29.0,CTS,1
Slovakia,Homicide,National citizens,2020,Counts,3.0,CTS,1
Slovakia,Homicide,National citizens,2019,Counts,67.0,CTS,1
Slovakia,Homicide,National citizens,2019,Counts,10.0,CTS,1
Slovakia,Homicide,National citizens,2018,Counts,40.0,CTS,1
Slovakia,Homicide,National citizens,2018,Counts,36.0,CTS,1
Slovakia,Homicide,National citizens,2018,Counts,26.0,CTS,1
Slovakia,Homicide,National citizens,2018,Counts,6.0,CTS,1
Slovakia,Homicide,National citizens,2017,Counts,39.0,CTS,1
Slovakia,Homicide,National citizens,2016,Counts,46.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2017,Counts,9.0,CTS,1
Slovakia,Homicide,National citizens,2016,Counts,37.0,CTS,1
Slovakia,Homicide,National citizens,2016,Counts,20.0,CTS,1
Slovakia,Homicide,National citizens,2016,Counts,1.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2020,Counts,0.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2019,Counts,11.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2019,Counts,6.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2019,Counts,5.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2018,Counts,6.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2018,Counts,4.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2018,Counts,2.0,CTS,1
Slovakia,Homicide,Intimate partner or family member: Intimate partner,2017,Counts,13.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2016,Counts,5.0,CTS,1
Slovakia,Homicide,Intimate partner or family member,2016,Counts,6.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2020,Counts,63.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2020,Counts,33.0,CTS,1
Slovakia,Homicide,Firearms or explosives,2016,Counts,11.0,CTS,1
Slovakia,Homicide,Another weapon,2019,Counts,48.0,CTS,1
Slovakia,Homicide,Another weapon,2018,Counts,16.0,CTS,1
Slovakia,Homicide,Another weapon,2017,Counts,34.0,CTS,1
Slovakia,Homicide,Another weapon,2016,Counts,34.0,CTS,1
Slovakia,Homicide,3rd largest city,2020,Counts,16.0,CTS,1
Slovakia,Homicide,3rd largest city,2019,Counts,9.0,CTS,1
Slovakia,Homicide,3rd largest city,2018,Counts,7.0,CTS,1
Slovakia,Homicide,3rd largest city,2017,Counts,7.0,CTS,1
Slovakia,Homicide,3rd largest city,2016,Counts,9.0,CTS,1
Slovakia,Homicide,2nd largest city,2020,Counts,6.0,CTS,1
Slovakia,Homicide,2nd largest city,2019,Counts,17.0,CTS,1
Slovakia,Homicide,2nd largest city,2018,Counts,18.0,CTS,1
Slovakia,Homicide,2nd largest city,2017,Counts,15.0,CTS,1
Slovakia,Homicide,2nd largest city,2016,Counts,9.0,CTS,1
Slovakia,Homicide,1st largest city,2020,Counts,2.0,CTS,1
Slovakia,Homicide,1st largest city,2019,Counts,5.0,CTS,1
Slovakia,Homicide,1st largest city,2018,Counts,2.0,CTS,1
Slovakia,Homicide,1st largest city,2017,Counts,8.0,CTS,1
Slovakia,Homicide,1st largest city,2016,Counts,5.0,CTS,1
Slovakia,Homicide,Another weapon,2020,Counts,38.0,CTS,1
Slovakia,Homicide,Firearms or explosives,2017,Counts,10.0,CTS,1
Slovakia,Homicide,Firearms or explosives,2018,Counts,12.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2020,Counts,28.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2019,Counts,76.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2019,Counts,54.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2019,Counts,15.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2018,Counts,17.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2018,Counts,6.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2018,Counts,2.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2017,Counts,19.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2017,Counts,10.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2017,Counts,4.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2016,Counts,11.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2016,Counts,6.0,CTS,1
Slovakia,Homicide,Interpersonal homicide,2016,Counts,5.0,CTS,1
Slovakia,Homicide,Foreign citizens,2020,Counts,2.0,CTS,1
Slovakia,Homicide,Foreign citizens,2019,Counts,4.0,CTS,1
Slovakia,Homicide,Foreign citizens,2019,Counts,0.0,CTS,1
Slovakia,Homicide,Foreign citizens,2018,Counts,1.0,CTS,1
Slovakia,Homicide,Foreign citizens,2016,Counts,1.0,CTS,1
Slovakia,Homicide,Firearms or explosives - firearms,2020,Counts,3.0,CTS,1
Slovakia,Homicide,Firearms or explosives - firearms,2019,Counts,11.0,CTS,1
Slovakia,Homicide,Firearms or explosives - firearms,2018,Counts,12.0,CTS,1
Slovakia,Homicide,Firearms or explosives - firearms,2017,Counts,10.0,CTS,1
Slovakia,Homicide,Firearms or explosives - firearms,2016,Counts,11.0,CTS,1
Slovakia,Homicide,Firearms or explosives,2020,Counts,3.0,CTS,1
Slovakia,Homicide,Firearms or explosives,2019,Counts,11.0,CTS,1
Slovakia,Human Trafficking,Other forms of exploitation,2020,Counts,5,GLOTIP,3
Slovakia,Human Trafficking,Forced labour,2018,Counts,6,GLOTIP,2
Slovakia,Human Trafficking,Forced labour,2019,Counts,34,GLOTIP,2
